id,description,cluster,main_topic,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10
142,"Travel belt - The traveler's ace  keeps your pants adhered and your valuables securely hidden. Made from fast-drying, heavy duty webbing with a zippered, 19-inch stealth pocket to hold your cash, key and a love note from home. With a no-slip anodized buckle that turns your belt into an emergency lashing strap.<br><br><b>Details:</b><ul> <li>Quick-dry nylon webbing doubles as emergency lash strap</li> <li>Forged aluminum buckle is lightweight and strong</li> <li>""Anodized, anticorrosive finish on buckle""</li></ul><br><br><b>Fabric: </b>""1&#189;"""" nylon webbing""<br><br><b>Weight: </b>(210 g 7.3 oz)<br><br>Made in Philippines.",-1,1,0.13493868668019304,-0.0737054810905786,-0.0417847551793524,0.011056185915162966,0.007865151609499188,0.1071686138963525,-0.009595081017543377,0.1328699383390411,-0.09154726176965569,-0.0002904891866059436
143,"Traverse jkt - Training routine number 47: bicycle to the Indian Peaks; run as much as you can to Pawnee Pass; scramble up Shoshoni Peak; return and ride home; soak in hot tub; start planning number 48. Our lightweight and highly breathable Traverse keeps stride the entire way. The fast-drying 93% all-recycled polyester/7% spandex fabric with 4-way stretch has a Deluge DWR (durable water repellent) finish to protect against wet weather. Jacket features include: a mesh-lined, zip-through stand-up collar with zipper garage, a full-front zip with wind flap; elastic banded cuffs; a drawcord waist and hem; and a slight drop tail. With two zippered handwarmer pockets and a zippered pocket on the left bicep that has an MP3 cord pass-through. Reflective logos (front and back) and graphics at the cuffs keep you visible. Recyclable through the Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>Fast drying stretch-woven polyester soft shell is durable and delivers 4-way mechanical stretch</li> <li>Deluge DWR (durable water repellent) finish</li> <li>Mesh-lined zip-through stand-up collar</li> <li>Full zip with wind flap and zipper garage</li> <li>Zippered handwarmer pockets and a zip pocket at left bicep with interior MP3 cord pass-through</li> <li>Elastic banded cuffs; drawcord waist and hem</li> <li>Slight drop tail; Reflective logos and graphics at cuffs front and back</li></ul><br><br><b>Fabric: </b>4.7-oz 70-denier 93% all-recycled polyester/7% spandex with 4-way mechanical stretch and Deluge DWR (durable water repellent) finish. Recyclable through the Common Threads Recycling Program<br><br><b>Weight: </b>(285 g 9.9 oz)<br><br>Made in Vietnam.",1,1,0.3791736991370156,-0.21800936190937148,-0.12523185036717027,-0.14517501798690327,0.01308026819676779,-0.0965329110639578,-0.002724988029693856,-0.08400440787930441,0.043392488975621236,0.02588577695638964
144,"Trout silhouette t-shirt - The simplicity of the Silhouette T-Shirt embodies the trout's need for purity: only clean, cold water will do. The tee's printed on a canvas of 100% organic cotton fabric that's ringspun for softness, and has taped shoulder seams and double stitching at sleeves and hem for added durability. Coverstitching at neck and armholes lend a clean finish. Recyclable through the Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>Ringspun yarns for a softer hand</li> <li>Taped shoulder seams</li> <li>Screen-print inks are PVC- and phthalate-free</li></ul><br><br><b>Fabric: </b>5.4-oz 100% organic cotton. Recyclable through the Common Threads Recycling Program<br><br><b>Weight: </b>(199 g 6.9 oz)<br><br>Made in USA.",5,2,0.3242749582547172,0.5031478741228534,-0.039216296276351044,-0.11223273533199962,0.028034610065203223,0.006274588180917894,-0.026107317970680697,0.0238811361253567,0.005156194209031887,-0.03021793086112128
145,"Trucker hat - For big rigs or big hair, this is a classic road-tripping hat with lots of volume. Its retro styling features a fabric blend of 47% organic cotton/28% nylon/25% polyester mesh for a cool, ventilated and skin-savvy fit. The generous front bill is precurved; with adjustable tabs in back.<br><br><b>Details:</b><ul> <li>Made from organic cotton canvas and polyester mesh for all-day comfort</li> <li>Shapeable bill for sun protection</li> <li>Adjustable tabs in back customize fit</li> <li>Large volume accommodates big hair</li></ul><br><br><b>Fabric: </b>Front crown: 10-oz 100% organic cotton canvas. Back crown: 100% polyester mesh<br><br><b>Weight: </b>85 g (3 oz)<br><br>Made in China.",-1,1,0.1952818739068796,0.04548639882371951,-0.044362694617441106,0.13238073678448833,-0.0157631301030126,-0.05201831658372944,0.01426566073557322,0.09704952149773736,0.060926220328313026,0.05918425856832655
146,"Twenty-three's board shorts - Stay covered in our water-tested Wavefarer board short design, with a longer 23"" outseam. To prevent wax rash and rail rub, the Twenty-Threes are made from smooth, quick-drying, DWR-treated 100% nylon, with a forward inseam that won't chafe. A flat-lying, single-button gusseted fly and secure tie entry ensure they won't come off in the spin cycle, while an easy-access, self-draining side zip pocket with key loop keeps your stash intact. Inseam (size 32) is 12"". Recyclable through the Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>""Recyclable, lightweight nylon with a DWR (durable water repellent) finish; flat-lying single-button fly and 3-piece, self-lined waistband contours to hip line""</li> <li>""Horizontal self-draining side-seam zip pocket with a secure zip, and internal key loop""</li> <li>Forward inseam at crotch eliminates chafing</li> <li>Hem hits below the knee</li> <li>Lower rise</li> <li>""Inseam is 12""""; outseam is 21""""""</li> <li>Now available in size 29</li></ul><br><br><b>Fabric: </b>4.3-oz 100% nylon with DWR finish. Recyclable through the Common Threads Recycling Program<br><br><b>Weight: </b>(199 g 6.9 oz)<br><br>Made in Thailand.",1,1,0.327963044811704,-0.1620472957009379,-0.09056298130266606,0.07638583788670887,0.061714089875393834,0.1781870354599287,-0.08316819576246622,-0.02843388333266749,-0.15448426582644798,-0.10603144252245353
147,"Ultra shorts - Our ever-popular long-cut, quick-drying Ultra Shorts use lightweight 50-denier polyester ripstop with a wicking finish to stay cool and comfortable, mile after mile. Pockets: two front drop-ins, two large back drop-ins - one with stitched compartments to keep energy gels secure - and one zippered security below the waistband to hold a car key. With an interior drawcord, and a lightweight, breathable built-in liner that extends into the waistband for a comfortable fit. Inseam (size M) is 9"". The reflective heat-transfer logo and reflective graphic keep you visible. Recyclable through the Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>Lightweight fabric speeds dry times and has a smooth hand for non-chafing comfort</li> <li>""Lightweight, breathable, moisture-wicking, built-in liner extends into waistband for a comfortable fit""</li> <li>Interior drawcord</li> <li>Two front drop-in pockets and two large back pockets; one featuring stitched compartments to keep items secure and a zippered security pocket at waistband</li> <li>Reflective heat-transfer logo and graphic</li> <li>""9"""" inseam""</li></ul><br><br><b>Fabric: </b>3.5-oz 50-denier polyester ripstop with a wicking finish. Lining: 3.8-oz microdenier polyester crepe with moisture-wicking performance. Recyclable through the Common Threads Recycling Program<br><br><b>Weight: </b>(207 g 7.2 oz)<br><br>Made in Vietnam.",1,1,0.33028696860862056,-0.15293268708354388,-0.02866623397071385,-0.04867320394981448,-0.018691983019918725,0.03292281830128587,-0.014734279008012021,0.0769493387427558,0.049586966761623504,-0.005648788736239601
148,"Ulw hiking crew socks - The heat along the Boucher Trail can shut you down fast. These airy hikers, with their dynamic fabric blend of 75% chlorine-free merino wool/21% nylon/4% spandex, manage the moisture from miles of hardpan and preserve a cool airflow so you can keep up the pace. A lightweight looped construction throughout the footbed cushions bruising terrain and an open knit weave over the arch vents excess heat. Our Looped Lintoe construction creates an ultra-flat, toe-friendly seam.<br><br><b>Details:</b><ul> <li>""Wool blend strategically knit to balance wicking performance, cushioning and durability""</li> <li>Ultra-lightweight looped construction on footbed provides maximum cushioning with least bulk</li> <li>""Felted wool yarns are chlorine-free, itch-free and offer long-term stability and performance""</li> <li>Open knit construction on top of foot vents excess heat and helps to moderate foot temperature</li> <li>Looped Lintoe construction creates the smallest and flattest seam possible for ultimate toe comfort</li></ul><br><br><b>Fabric: </b>75% chlorine-free merino wool/21% nylon/4% spandex<br><br><b>Weight: </b>(43 g 1.5 oz)<br><br>Made in USA.",8,5,0.2171831959217415,-0.012788605205772834,0.26511512891406036,0.04360498642104922,0.27407943337971813,0.15607563910889957,0.05766679432286588,-0.011168791072834305,0.04614200711696489,-0.0053358204806437
149,"Velocity cap - When you're running the parched, open slopes of Black Mountain, our Velocity Cap keeps your head in a current of cool air. It has built-in breathability through its mesh panels and a wispy crown made from 100% polyester to deflect heat. The 5-panel design allows a close fit that customizes via a low-profile elastic and buckle closure. A wicking Coolmax headband keeps sweat out of your eyes and a dark underbill shades them from glare.<br><br><b>Details:</b><ul> <li>Adjustable rear buckle with elastic for snug fit</li> <li>Coolmax headband to wick moisture</li> <li>Dark underbill reduces glare</li> <li>Sanded fabric is soft against skin</li></ul><br><br><b>Fabric: </b>3.2-oz 100% polyester<br><br><b>Weight: </b>(75 g 2.6 oz)<br><br>Made in China.",4,1,0.14075274826316983,-0.05306983060837133,0.05114821082520384,0.0015286848890870362,-0.03410524146241215,0.03317577637390531,0.044589947839834713,0.05283637010659488,0.00016715680150821593,0.002538317914009691
150,"Watermaster hip highs - Originally made for Midwest spring creek aficionados, the Watermaster Hip Highs are finding fans among backcountry trekkers, jetty scramblers, skinny water paddlers and other minimalist anglers. Rest assured, these are not your grandpa's floppy rubber hip boots, either. The Watermasters are made from our proprietary waterproof/breathable polyester microfiber fabric with H2No Hydrostorm barrier for durable, sweat-free performance. Quick-release buckle hip adjustments, top hem drawcord and gripper elastic strip provide secure, flop-free upper leg fit. Down below, specifically designed left and right neoprene booties and built-in fabric gravel guards with abrasion resistant scuff zones keep feet protected and comfortable.<br><br><b>Details:</b><ul> <li>Specifically designed left and right legs and booties</li> <li>Quick-release buckle hip adjustments</li> <li>Top hem drawcord and gripper elastic strip for secure upper leg fit</li> <li>""Built-in, heavyweight reinforcement fabric gravel guards with abrasion resistance scuff zones""</li> <li>""1 1/4"""" gripper elastic gravel guard cuffs""</li> <li>""Concealed stainless steel, locking boot hooks secure cuff to boot and avoid line catch; Stretch Wading Belt with a quick-release DuraFlex Stealth-V buckle provides smooth function and an easy adjustable fit""</li></ul><br><br><b>Fabric: </b>""Legs: 3-layer, 7-oz polyester microfiber with proprietary H2No Hydrostorm waterproof/breathable barrier and Deluge DWR (durable water repellent finish). Gravel guards: 6.35-oz polyester microfiber double weave. Booties: 3-mm neoprene with abrasion-resistant fabric soles""<br><br><b>Weight: </b>(669 g 23.2 oz)<br><br>Made in China.",10,1,0.2274059569861024,-0.13042931028991167,-0.08771721905112871,-0.12703653607977036,0.072333923580245,0.003860253911155683,0.0630850805075893,-0.1659821411799007,-0.014377808993457898,0.01494440978709516
151,"World according to bikers t-shir - Our health and the health of the planet cycle around interconnectedness. Featuring original work by the art team Heads of State, the World According to Bikers T-Shirt is printed on organic (100%) cotton. The V-neck shirt features an inside message about the movement to create a complete, interconnected transportation network for cyclists (bikeleague.org for more info). Recyclable through the Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>Ringspun yarns for a softer hand</li> <li>Taped shoulder seams</li> <li>Screen-print inks are PVC- and phthalate-free</li></ul><br><br><b>Fabric: </b>4.4-oz 100% organic cotton. Recyclable through the Common Threads Recycling Program<br><br><b>Weight: </b>(150 g 5.2 oz)<br><br>Made in USA.",5,2,0.19425528843785217,0.34987135018934656,-0.03347508991937659,-0.06890874476012136,0.004877457659687538,0.01726352418356601,-0.0011660343656059835,-0.014286118039377143,-0.020704517434068294,0.012837402254426568
